YEAR ;SEMESTRE;DEP_NAC;COD_DEP_NAC;CIU_NAC;COD_CIU_NAC;LON_CIU_NAC;LAT_CIU_NAC;EDAD;SEXO;ESTRATO;DISCAPACIDAD;TIPO_DISC;MOD_INS;PTOTAL;ADMITIDO;ADM_SEDE_NOMBRE;AREAC_SNIES;NIVEL
2009;2;NARIÑO;52;ANCUYÁ;52036;-77,51461157;1,262450623;16,24;Hombres;2;No;;Especial;508,11;No;;;Pregrado
2008;1;BOYACÁ;15;DUITAMA;15238;-73,03026863;5,819369141;17,65;Hombres;3;No;;Regular;;No;;;Pregrado
2010;2;NORTE DE SANTANDER;54;CÚCUTA;54001;-72,50559097;7,905267117;26,15;Mujeres;2;No;;Regular;;No;;;Pregrado
2019;1;SUCRE;70;TOLÚ VIEJO;70823;-75,43955579;9,453187995;16;Mujeres;1;No;;Regular;387,944;No;;;Pregrado
2020;1;NARIÑO;52;FRANCISCO PIZARRO;52520;-78,65828278;2,039266841;16;Hombres;1;No;;Especial;364,2462;No;;;Pregrado
2019;1;NARIÑO;52;MALLAMA;52435;-77,86465833;1,140841618;0;Hombres;1;No;;Especial;434,1861;No;;;Pregrado
2017;2;CALDAS;17;MANIZALES;17001;-75,49041506;5,057050564;16,64;Mujeres;3;No;;Regular;476,19;No;;;Pregrado
2009;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;18,83;Hombres;;No;;Regular;;No;;;Pregrado
2017;2;VALLE DEL CAUCA;76;CARTAGO;76147;-75,91151329;4,738521916;16,45;Mujeres;2;No;;Regular;480,91;No;;;Pregrado
2018;1;VALLE DEL CAUCA;76;CALI;76001;-76,5263912;3,406382184;41,15;Hombres;3;No;;Regular;583,0881;Sí;Palmira;Bellas artes;Pregrado
2016;1;ANTIOQUIA;5;ITAGÜÍ;5360;-75,62972195;6,168158303;17,07;Hombres;3;No;;Regular;448,6188;No;;;Pregrado
2020;2;NORTE DE SANTANDER;54;CÚCUTA;54001;-72,50559097;7,905267117;29;Mujeres;3;No;;Regular;1,8;No;;Ciencias de la salud;Especialidades médicas
2017;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;17,24;Hombres;3;No;;Regular;471,7109;No;;;Pregrado
2011;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;23,84;Mujeres;3;No;;Regular;509,8391;No;;;Pregrado
2015;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;16,86;Hombres;2;No;;Regular;579,8847;No;;;Pregrado
2014;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;16,57;Hombres;2;No;;Regular;463,3338;No;;;Pregrado
2012;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;18,91;Hombres;2;No;;Regular;393,8986;No;;;Pregrado
2020;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;21;Mujeres;1;No;;Regular;3,02;Sí;Bogotá;Ciencias de la salud;Especialización
2018;2;VALLE DEL CAUCA;76;GUADALAJARA DE BUGA;76111;-76,29893404;3,901401027;28;Hombres;2;No;;Regular;4,22;Sí;Palmira;Matemáticas y ciencias naturales;Maestría
2013;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;35;Hombres;3;No;;Regular;0,66;No;;Economía, administración, contaduría y afines;Maestría
2010;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;18,19;Mujeres;2;No;;Regular;413,87;No;;;Pregrado
2014;1;CAUCA;19;SILVIA;19743;-76,37277842;2,615123016;19,02;Hombres;1;No;;Regular;464,8256;No;;;Pregrado
2009;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;16,83;Mujeres;2;No;;Regular;508,48;No;;;Pregrado
2012;1;ANTIOQUIA;5;APARTADÓ;5045;-76,62618597;7,882716696;19,38;Hombres;3;No;;Regular;570,599;No;;;Pregrado
2017;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;17,22;Hombres;2;No;;Regular;348,3048;No;;;Pregrado
2017;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;17,8;Hombres;5;No;;Regular;585,5429;No;;;Pregrado
2010;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;21,11;Hombres;3;No;;Regular;525,4012;No;;;Pregrado
2011;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;16,32;Hombres;2;No;;Regular;274,8691;No;;;Pregrado
2011;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;17,67;Mujeres;3;No;;Regular;489,2574;No;;;Pregrado
2018;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;18;Mujeres;3;No;;Regular;485,5878;No;;;Pregrado
2013;1;CUNDINAMARCA;25;SOACHA;25754;-74,19490154;4,586390016;19,3;Hombres;1;No;;Regular;527,94;No;;;Pregrado
2011;1;BOGOTÁ, D. C.;11;Bogotá D.C.;11001;-74,11391872;4,62457505;17,16;Mujeres;2;No;;Regular;410,0451;No;;;Pregrado
2009;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;20,08;Mujeres;2;No;;Regular;394,68;No;;;Pregrado
2015;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;18,88;Hombres;2;No;;Regular;582,534;No;;;Pregrado
2008;2;NARIÑO;52;IPIALES;52356;-77,64609566;0,829031719;19,07;Hombres;3;No;;Regular;560,47;No;;;Pregrado
2011;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;17,29;Mujeres;2;No;;Regular;449,8567;No;;;Pregrado
2021;1;BOYACÁ;15;CHIQUINQUIRÁ;15176;-73,81871071;5,614851057;18;Mujeres;3;No;;Regular;516,6507;No;;;Pregrado
2021;1;BOYACÁ;15;DUITAMA;15238;-73,03026863;5,819369141;20;Hombres;3;No;;Regular;655,5404;No;;;Pregrado
2016;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;17,1;Mujeres;3;No;;Regular;496,6579;No;;;Pregrado
2018;2;NARIÑO;52;EL TAMBO;52260;-77,39075115;1,407983829;16;Hombres;1;No;;Regular;567,9559;No;;;Pregrado
2014;2;ANTIOQUIA;5;MEDELLÍN;5001;-75,57705563;6,24894081;17,77;Hombres;3;No;;Regular;584,5429;Sí;Medellín;Agronomía, veterinaria y afines;Pregrado
2012;1;CALDAS;17;MANIZALES;17001;-75,49041506;5,057050564;17,28;Mujeres;2;No;;Regular;621,5944;Sí;Medellín;Ingeniería, arquitectura, urbanismo y afines;Pregrado
2008;2;ANTIOQUIA;5;COPACABANA;5212;-75,50242268;6,358227531;28;Mujeres;3;No;;Regular;3,66;Sí;Medellín;Ciencias sociales y humanas;Maestría
2018;1;BOYACÁ;15;SOGAMOSO;15759;-72,9232369;5,724862053;16,39;Hombres;2;No;;Regular;524,9976;No;;;Pregrado
2015;2;CALDAS;17;MANIZALES;17001;-75,49041506;5,057050564;18,17;Hombres;2;No;;Regular;568,4494;Sí;Manizales;Ingeniería, arquitectura, urbanismo y afines;Pregrado
2021;1;CALDAS;17;MANIZALES;17001;-75,49041506;5,057050564;17;Hombres;2;No;;Regular;493,7957;No;;;Pregrado
2014;1;CUNDINAMARCA;25;MADRID;25430;-74,26675545;4,732845203;16,03;Mujeres;2;No;;Regular;370,5858;No;;;Pregrado
2014;1;BOYACÁ;15;TUNJA;15001;-73,35436382;5,539370636;18,23;Hombres;5;No;;Regular;628,021;No;;;Pregrado
2014;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;20,74;Hombres;2;No;;Regular;540,1917;No;;;Pregrado
2017;1;TOLIMA;73;GUAMO;73319;-74,97149505;4,029955464;19,41;Mujeres;3;No;;Regular;336,3876;No;;;Pregrado
2021;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;17;Mujeres;2;No;;Regular;444,8351;No;;;Pregrado
2016;2;NARIÑO;52;SAN ANDRÉS DE TUMACO;52835;-78,78940097;1,750299723;19,06;Mujeres;2;No;;Regular;626,9449;No;;;Pregrado
2017;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;25;Hombres;2;No;;Regular;1,6;No;;Ciencias de la salud;Especialidades médicas
2020;2;CESAR;20;VALLEDUPAR;20001;-73,25864834;10,46151843;42;Mujeres;1;No;;Especial;;No;;;Pregrado
2013;1;BOYACÁ;15;MIRAFLORES;15455;-73,14486261;5,1959458;18,32;Hombres;2;No;;Regular;397,13;No;;;Pregrado
2014;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;29,12;Hombres;3;No;;Regular;505,8489;Sí;Bogotá;Ciencias sociales y humanas;Pregrado
2018;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;17,39;Hombres;2;No;;Regular;431,9282;No;;;Pregrado
2010;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;17,11;Hombres;3;No;;Regular;481,61;No;;;Pregrado
2013;2;BOYACÁ;15;GARAGOA;15299;-73,36476697;5,082280849;21,05;Mujeres;2;No;;Regular;353,5827;No;;;Pregrado
2021;1;CALDAS;17;SAMANÁ;17662;-74,99238026;5,413074333;16;Mujeres;2;No;;Especial;457,2473;Sí;Manizales;Economía, administración, contaduría y afines;Pregrado
2010;1;META;50;PUERTO CONCORDIA;50450;-72,75710046;2,623791542;19,56;Mujeres;2;No;;Regular;556,55;No;;;Pregrado
2017;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;17,21;Mujeres;2;No;;Regular;413,2855;No;;;Pregrado
2008;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;18,03;Hombres;1;No;;Regular;;No;;;Pregrado
2009;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;17,42;Mujeres;2;No;;Regular;454,29;No;;;Pregrado
2011;1;BOGOTÁ, D. C.;11;Bogotá D.C.;11001;-74,11391872;4,62457505;17,18;Mujeres;2;No;;Regular;302,3264;No;;;Pregrado
2010;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;26;Hombres;3;No;;Regular;3,85;Sí;Bogotá;Ciencias sociales y humanas;Doctorado
2021;1;CAUCA;19;SILVIA;19743;-76,37277842;2,615123016;17;Hombres;;No;;Especial;397,4053;No;;;Pregrado
2017;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;21,54;Mujeres;2;No;;Regular;477,03;No;;;Pregrado
2009;1;CUNDINAMARCA;25;PACHO;25513;-74,14617954;5,150820009;17,91;Mujeres;2;No;;Regular;337,38;No;;;Pregrado
2011;1;BOYACÁ;15;Sogamoso;15759;-72,9232369;5,724862053;17,23;Hombres;1;No;;Regular;799,5598;Sí;Bogotá;Ciencias de la salud;Pregrado
2012;1;CALDAS;17;MANIZALES;17001;-75,49041506;5,057050564;17,28;Hombres;1;No;;Regular;562,7332;Sí;Manizales;Economía, administración, contaduría y afines;Pregrado
2015;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;19,23;Mujeres;1;No;;Regular;295,0065;No;;;Pregrado
2018;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;19;Hombres;2;No;;Regular;534,7165;No;;;Pregrado
2021;1;CUNDINAMARCA;25;ZIPAQUIRÁ;25899;-73,99240307;5,023482942;20;Mujeres;2;No;;Regular;573,0776;No;;;Pregrado
2013;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;19,39;Hombres;2;No;;Regular;502,1736;No;;;Pregrado
2016;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;52,27;Hombres;2;No;;Regular;546,7319;No;;;Pregrado
2009;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;18,59;Hombres;2;No;;Regular;533,1;No;;;Pregrado
2009;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;18,09;Hombres;2;No;;Regular;475,08;No;;;Pregrado
2013;2;CUNDINAMARCA;25;FUSAGASUGÁ;25290;-74,36636797;4,337748142;35,72;Mujeres;3;No;;Regular;493,1157;No;;;Pregrado
2016;2;HUILA;41;LA PLATA;41396;-75,89111222;2,389327718;17,22;Hombres;1;No;;Regular;505,9235;No;;;Pregrado
2016;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;17,58;Hombres;3;No;;Regular;565,2508;No;;;Pregrado
2018;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;16;Hombres;3;No;;Regular;604,1638;No;;;Pregrado
2019;1;ARAUCA;81;TAME;81794;-71,74365326;6,456538115;16;Hombres;2;No;;Especial;527,86;No;;;Pregrado
2019;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;91263;-74,11391872;4,62457505;17;Hombres;2;No;;Regular;508,2;No;;;Pregrado
2015;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;24;Mujeres;2;No;;Regular;;No;;Economía, administración, contaduría y afines;Maestría
2016;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;16,72;Mujeres;3;No;;Regular;502,615;No;;;Pregrado
2020;1;ANTIOQUIA;5;VENECIA;5861;-75,7345341;5,963085926;17;Mujeres;2;No;;Regular;537,4191;No;;;Pregrado
2016;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;20,07;Hombres;3;No;;Regular;387,9039;No;;;Pregrado
2011;1;META;50;Villavicencio;50001;-73,6268779;4,12295758;16,41;Hombres;2;No;;Regular;473,4984;No;;;Pregrado
2016;1;CAUCA;19;MORALES;19473;-76,62558491;2,749306025;22,68;Mujeres;;No;;Especial;410,6055;No;;;Pregrado
2012;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;16,64;Hombres;2;No;;Regular;665,8117;Sí;Bogotá;Economía, administración, contaduría y afines;Pregrado
2015;2;ANTIOQUIA;5;MEDELLÍN;5001;-75,57705563;6,24894081;31;Mujeres;4;No;;Regular;3,5;Sí;Medellín;Ingeniería, arquitectura, urbanismo y afines;Maestría
2018;1;CUNDINAMARCA;25;GIRARDOT;25307;-74,81046294;4,303705489;17,1;Mujeres;2;No;;Regular;380,4479;No;;;Pregrado
2010;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;19,3;Hombres;2;No;;Regular;512,1337;No;;;Pregrado
2014;1;RISARALDA;66;PEREIRA;66001;-75,71550992;4,808887732;21,76;Mujeres;1;No;;Regular;;No;;;Pregrado
2017;1;TOLIMA;73;GUAMO;73319;-74,97149505;4,029955464;16,55;Hombres;3;No;;Regular;442,8198;No;;;Pregrado
2019;2;PUTUMAYO;86;PUERTO ASÍS;86568;-76,49783667;0,504218751;20;Hombres;1;No;;Especial;;No;;;Pregrado
2010;1;CALDAS;17;MANIZALES;17001;-75,49041506;5,057050564;17,69;Mujeres;3;No;;Regular;480,53;No;;;Pregrado
2010;2;CUNDINAMARCA;25;COTA;25214;-74,10293364;4,808700968;19,1;Hombres;2;No;;Regular;442,0644;No;;;Pregrado
2019;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;15;Mujeres;3;No;;Regular;541,8209;No;;;Pregrado
2012;2;BOLÍVAR;13;SIMITÍ;13744;-73,94636611;7,955220136;22,57;Hombres;1;No;;Regular;443,0388;No;;;Pregrado
2011;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;19,05;Mujeres;1;No;;Regular;517,5931;No;;;Pregrado
2008;1;MAGDALENA;47;SANTA MARTA;47001;-74,18839705;11,22570314;17,08;Hombres;3;No;;Regular;;No;;;Pregrado
2021;1;CUNDINAMARCA;25;ZIPAQUIRÁ;25899;-73,99240307;5,023482942;20;Hombres;1;No;;Regular;505,4984;No;;;Pregrado
2009;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;17,04;Mujeres;3;No;;Regular;642,34;Sí;Bogotá;Ciencias de la salud;Pregrado
2012;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;18,78;Hombres;2;No;;Regular;573,6536;No;;;Pregrado
2018;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;16;Mujeres;3;No;;Regular;738,7373;No;;;Pregrado
2018;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;16;Mujeres;3;No;;Regular;515,5298;No;;;Pregrado
2019;1;CUNDINAMARCA;25;LA PALMA;25394;-74,39091128;5,358965225;19;Mujeres;;No;;Especial;431,8105;No;;;Pregrado
2015;1;ANTIOQUIA;5;MEDELLÍN;5001;-75,57705563;6,24894081;24;Hombres;5;No;;Regular;4,4;Sí;Medellín;Ingeniería, arquitectura, urbanismo y afines;Especialización
2016;1;ANTIOQUIA;5;ENVIGADO;5266;-75,58319073;6,166661798;17,37;Mujeres;3;No;;Regular;485,7653;No;;;Pregrado
2018;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;17,02;Hombres;2;No;;Regular;419,1064;No;;;Pregrado
2019;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;16;Mujeres;3;No;;Regular;673,0214;Sí;Bogotá;Ciencias sociales y humanas;Pregrado
2012;2;BOYACÁ;15;SOGAMOSO;15759;-72,9232369;5,724862053;27;Hombres;5;No;;Regular;1,57;No;;Ciencias de la salud;Especialidades médicas
2019;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;91263;-74,11391872;4,62457505;17;Hombres;3;No;;Regular;641,5305;No;;;Pregrado
2021;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;17;Mujeres;3;No;;Regular;522,7847;No;;;Pregrado
2012;1;ANTIOQUIA;5;MEDELLÍN;5001;-75,57705563;6,24894081;16,98;Hombres;4;No;;Regular;637,5234;Sí;Medellín;Matemáticas y ciencias naturales;Pregrado
2008;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;18,37;Hombres;2;No;;Regular;573,05;No;;;Pregrado
2021;1;BOYACÁ;15;ZETAQUIRA;15897;-73,17202997;5,284346565;20;Mujeres;2;No;;Regular;533,6065;No;;;Pregrado
2015;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;17,49;Hombres;4;No;;Regular;492,7586;No;;;Pregrado
2016;1;BOLÍVAR;13;SAN JACINTO;13654;-75,1217448;9,830657753;26,08;Mujeres;1;No;;Especial;433,126;No;;;Pregrado
2014;1;BOYACÁ;15;CHIQUINQUIRÁ;15176;-73,81871071;5,614851057;22,16;Mujeres;2;No;;Regular;546,3233;No;;;Pregrado
2015;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;19,56;Hombres;2;No;;Regular;544,3829;No;;;Pregrado
2020;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;16;Hombres;2;No;;Regular;469,8955;No;;;Pregrado
2019;1;VAUPÉS;97;MITÚ;97001;-70,23496026;1,251170789;31;Hombres;1;No;;Especial;;No;;;Pregrado
2011;1;CESAR;20;Becerril;20045;-73,27810734;9,704133671;19,26;Hombres;1;No;;Regular;636,8318;Sí;Bogotá;Matemáticas y ciencias naturales;Pregrado
2011;1;RISARALDA;66;Pereira;66001;-75,71550992;4,808887732;16,7;Mujeres;3;No;;Regular;534,2831;No;;;Pregrado
2008;1;VALLE DEL CAUCA;76;CALI;76001;-76,5263912;3,406382184;16,94;Mujeres;4;No;;Regular;;No;;;Pregrado
2021;1;CALDAS;17;MANIZALES;17001;-75,49041506;5,057050564;16;Hombres;2;No;;Regular;563,4753;Sí;Manizales;Ingeniería, arquitectura, urbanismo y afines;Pregrado
2020;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;18;Mujeres;2;No;;Regular;441,8603;No;;;Pregrado
2018;1;CUNDINAMARCA;25;GIRARDOT;25307;-74,81046294;4,303705489;16,78;Hombres;5;No;;Regular;736,241;Sí;Bogotá;Matemáticas y ciencias naturales;Pregrado
2009;1;CUNDINAMARCA;25;FACATATIVÁ;25269;-74,35101469;4,812242015;18,35;Hombres;2;No;;Regular;602,07;No;;;Pregrado
2016;1;ANTIOQUIA;5;MEDELLÍN;5001;-75,57705563;6,24894081;16,21;Hombres;3;No;;Regular;524,0472;No;;;Pregrado
2016;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;18,82;Hombres;3;No;;Regular;675,4721;Sí;Bogotá;Ingeniería, arquitectura, urbanismo y afines;Pregrado
2012;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;23,71;Hombres;3;No;;Regular;426,8156;No;;;Pregrado
2013;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;17,33;Mujeres;3;No;;Regular;495,26;No;;;Pregrado
2009;1;HUILA;41;NEIVA;41001;-75,27794587;2,935545593;20,65;Hombres;2;No;;Regular;;No;;;Pregrado
2020;1;ANTIOQUIA;5;EL SANTUARIO;5697;-75,26139361;6,135960277;18;Hombres;3;No;;Regular;495,8184;No;;;Pregrado
2016;1;SANTANDER;68;BUCARAMANGA;68001;-73,13232523;7,122787285;18,41;Mujeres;3;No;;Regular;672,612;No;;;Pregrado
2010;2;CALDAS;17;NEIRA;17486;-75,51976932;5,166415936;17,14;Mujeres;2;No;;Regular;417,3019;No;;;Pregrado
2008;1;CAUCA;19;INZÁ;19355;-76,06396657;2,548738115;18,33;Mujeres;1;No;;Regular;;Sí;Palmira;Economía, administración, contaduría y afines;Pregrado
2016;1;BOYACÁ;15;CHISCAS;15180;-72,50029315;6,553491643;16,83;Mujeres;3;No;;Regular;473,7982;No;;;Pregrado
2013;1;NARIÑO;52;PASTO;52001;-77,27826745;1,212808597;31;Mujeres;2;No;;Regular;0,85;No;;Ciencias sociales y humanas;Maestría
2016;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;22,73;Hombres;1;No;;Regular;791,4363;Sí;Bogotá;Ingeniería, arquitectura, urbanismo y afines;Pregrado
2017;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;19,65;Mujeres;2;No;;Regular;367,3252;No;;;Pregrado
2011;1;BOGOTÁ, D. C.;11;Bogotá D.C.;11001;-74,11391872;4,62457505;19,1;Hombres;3;No;;Regular;496,2765;No;;;Pregrado
2013;2;VALLE DEL CAUCA;76;CALI;76001;-76,5263912;3,406382184;19,49;Hombres;2;No;;Regular;474,6403;No;;;Pregrado
2017;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;17,53;Mujeres;6;No;;Regular;558,88;No;;;Pregrado
2014;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;23,73;Mujeres;3;No;;Regular;518,1905;No;;;Pregrado
2019;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;91263;-74,11391872;4,62457505;21;Mujeres;2;No;;Regular;363,3113;No;;;Pregrado
2018;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;16;Hombres;2;No;;Regular;567,9849;No;;;Pregrado
2017;1;CUNDINAMARCA;25;VILLAPINZÓN;25873;-73,5968136;5,21481263;16,57;Hombres;2;No;;Regular;595,3444;No;;;Pregrado
2021;1;ANTIOQUIA;5;YOLOMBÓ;5890;-75,0135288;6,594688582;17;Hombres;1;No;;Regular;531,6913;No;;;Pregrado
2014;2;CESAR;20;PAILITAS;20517;-73,62539879;8,956042995;17,69;Hombres;3;No;;Regular;454,5833;No;;;Pregrado
2013;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;19,81;Mujeres;2;No;;Regular;418,7248;No;;;Pregrado
2021;1;PUTUMAYO;86;SIBUNDOY;86749;-76,92128718;1,203086215;24;Hombres;2;No;;Especial;423,1206;No;;;Pregrado
2010;2;CAUCA;19;JAMBALÓ;19364;-76,32440743;2,778021007;17,94;Hombres;1;No;;Especial;291,0737;No;;;Pregrado
2012;1;CÓRDOBA;23;PLANETA RICA;23555;-75,5840215;8,411304059;17;Mujeres;4;No;;Regular;546,1449;No;;;Pregrado
2011;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;17,62;Mujeres;2;No;;Regular;480,6331;No;;;Pregrado
2009;1;NARIÑO;52;IPIALES;52356;-77,64609566;0,829031719;17,71;Hombres;3;No;;Regular;386,38;No;;;Pregrado
2017;1;BOLÍVAR;13;PINILLOS;13549;-74,46420086;8,916228111;17,05;Mujeres;1;No;;Especial;421,3956;No;;;Pregrado
2017;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;17,3;Mujeres;2;No;;Regular;450,2716;No;;;Pregrado
2018;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;17;Mujeres;2;No;;Regular;554,6268;No;;;Pregrado
2016;1;CUNDINAMARCA;25;FUNZA;25286;-74,2019794;4,708656539;17,69;Mujeres;2;No;;Regular;464,6468;No;;;Pregrado
2017;2;PUTUMAYO;86;PUERTO ASÍS;86568;-76,49783667;0,504218751;18,42;Mujeres;1;No;;Especial;315,3;No;;;Pregrado
2015;1;CUNDINAMARCA;25;SOPÓ;25758;-73,93888529;4,906942437;19,11;Mujeres;4;No;;Regular;560,0633;No;;;Pregrado
2010;2;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;17,44;Mujeres;3;No;;Regular;564,2715;No;;;Pregrado
2019;2;MAGDALENA;47;SANTA MARTA;47001;-74,18839705;11,22570314;25;Hombres;6;No;;Regular;484,4125;No;;;Pregrado
2016;1;BOGOTÁ, D. C.;11;BOGOTÁ, D.C.;11001;-74,11391872;4,62457505;16,26;Mujeres;2;No;;Regular;456,0485;No;;;Pregrado
2017;1;PUTUMAYO;86;VILLAGARZÓN;86885;-76,61680969;1,029954206;16,64;Hombres;1;No;;Especial;324,3469;No;;;Pregrado
2011;1;BOGOTÁ, D. C.;11;Bogotá D.C.;11001;-74,11391872;4,62457505;16,89;Hombres;2;No;;Regular;483,7619;No;;;Pregrado
2020;1;MAGDALENA;47;ARIGUANÍ;47058;-74,23621556;9,847372401;31;Mujeres;2;No;;Especial;;No;;;Pregrado
